label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,detection_size,n_vel,nx_kpc,ny_kpc,file,true_positive_mocks,overlap_area,area_gt,true_positive_real,dist,nx,ny,mos_name,hi_mass,asymmetry,f1,method,type,freq,label_sofia,centroid-0_sofia,centroid-1_sofia,centroid-2_sofia,bbox-0_sofia,bbox-1_sofia,bbox-2_sofia,bbox-3_sofia,bbox-4_sofia,bbox-5_sofia,area_sofia,tot_flux_sofia,peak_flux_sofia,brightest_pix_sofia,elongation_sofia,detection_size_sofia,n_vel_sofia,nx_kpc_sofia,ny_kpc_sofia,file_sofia,true_positive_mocks_sofia,overlap_area_sofia,area_gt_sofia,true_positive_real_sofia,dist_sofia,nx_sofia,ny_sofia,hi_mass_sofia,asymmetry_sofia,f1_sofia,method_sofia,type_sofia,freq_sofia,label_vnet,centroid-0_vnet,centroid-1_vnet,centroid-2_vnet,bbox-0_vnet,bbox-1_vnet,bbox-2_vnet,bbox-3_vnet,bbox-4_vnet,bbox-5_vnet,area_vnet,tot_flux_vnet,peak_flux_vnet,brightest_pix_vnet,elongation_vnet,detection_size_vnet,n_vel_vnet,nx_kpc_vnet,ny_kpc_vnet,file_vnet,true_positive_mocks_vnet,hi_mass_vnet,overlap_area_vnet,area_gt_vnet,true_positive_real_vnet,dist_vnet,nx_vnet,ny_vnet,asymmetry_vnet,f1_vnet,method_vnet,type_vnet,freq_vnet
256,82.72053083528493,1025.6994535519125,636.2747853239656,75,1015,630,92,1038,643,1281,3070.547119140625,3070.547119140625,8.978874206542969,"[81, 1026, 636]",2.810256402686885,5083,131.39792627434275,32.95441206028063,18.62640492537077,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1225.0,3559.0,False,49.25604521667473,23.0,13.0,1245mosB,2227968231701.662,0.6666666666666666,0.677731673582296,,,1404255369.6575,444,82.79054221341916,1025.2673929190394,635.9871255261203,72,1016,624,95,1036,646,4039,3409.421875,3409.421875,8.978874206542969,2.0064039134572367,10120,177.77366495940493,28.656009444555437,31.521611135835833,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3134.0,3559.0,False,49.25604521667473,20.0,22.0,383753264308.0759,0.5290913592473384,1.4041218637992832,,,1404255369.6575,170,82.50106990014265,1025.055278174037,636.2792439372325,74,1016,628,93,1036,645,2804,3103.278564453125,3103.278564453125,8.978874206542969,1.5823489594274402,6460,146.85650583603015,28.656009444555437,24.3576072652864,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-1113674016830.0432,2660.0,3559.0,False,49.25604521667473,20.0,17.0,0.1083398285268901,1.436672967863894,,,1404255369.6575
257,88.52193111569032,1080.9526052399176,746.8392699440683,75,1067,736,102,1096,759,3397,12149.373046875,12149.373046875,22.529296875,"[94, 1084, 749]",2.452148174820481,18009,208.69082408277967,40.97950102704782,32.50098071306941,data/mto_output/mtocubeout_loud_1245mosB.fits,True,3061.0,4916.0,False,48.57831396478531,29.0,23.0,1245mosB,913224203922.713,0.7142857142857143,1.1656511805026657,,,1404475096.22,394,88.14929499585291,1080.679706939453,746.9346143212607,74,1068,736,104,1096,758,7234,11918.0615234375,11918.0615234375,22.529296875,1.2413759992551014,18480,231.8786934253108,39.56641414862513,31.087894200530005,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4463.0,4916.0,False,48.57831396478531,28.0,22.0,3830086282178.288,0.3111288392500997,1.1611812150383765,,,1404475096.22,194,88.63169921063565,1081.137307852098,746.6339842127129,78,1067,736,101,1096,758,4814,11555.4814453125,11555.4814453125,22.529296875,1.548659967309794,14674,177.77366495940493,40.97950102704782,31.087894200530005,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-494336421637.7289,4337.0,4916.0,False,48.57831396478531,29.0,22.0,0.2600454890068233,1.608381234934174,,,1404475096.22
262,95.09444249032713,1409.2566830812525,1832.283151600422,75,1383,1809,116,1432,1854,11372,44435.6015625,44435.6015625,22.84646797180176,"[109, 1406, 1826]",9.400547776906173,90405,316.9008810145914,68.11463079681785,62.55424613857902,data/mto_output/mtocubeout_loud_1245mosB.fits,True,10783.0,14173.0,False,47.78789547393098,49.0,45.0,1245mosB,2364933766765.051,0.8333333333333334,1.4609131553989974,,,1404731443.87625,319,94.88281386035172,1409.4192495211562,1832.2503482500435,71,1390,1810,120,1429,1854,22972,43443.62109375,43443.62109375,22.84646797180176,3.181161460503448,84084,378.7351992613409,54.34175249079062,61.30865101207275,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,13460.0,14173.0,False,47.90079473839248,39.0,44.0,140063093914.50482,0.6783216783216783,1.1365843360776864,,,1404694822.7825,174,94.60535763601216,1409.6696354598178,1832.7689864678264,75,1392,1812,116,1429,1855,14484,43349.59375,43349.59375,22.84646797180176,8.023294096656205,65231,316.9008810145914,51.55499374253006,59.915271109740594,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,991424554033.644,13314.0,14173.0,False,47.90079473839248,37.0,43.0,0.56,1.735514566903474,,,1404694822.7825
263,86.76368058370491,250.84718281313337,836.7126064045399,76,233,825,99,269,847,2467,8213.5361328125,8213.5361328125,19.69086647033692,"[91, 251, 834]",5.30589923764658,18216,177.77366495940493,51.107659504280115,31.232451432865282,data/mto_output/mtocubeout_loud_1245mosB.fits,True,2238.0,3592.0,False,48.80420081877955,36.0,22.0,1245mosB,5315945217213.215,0.6129032258064516,1.1714210939544623,,,1404401854.0325,415,86.96829079659706,250.4597834493426,836.4572699149265,73,240,827,101,262,847,5172,7757.4248046875,7757.4248046875,19.69086647033692,1.3706452809989644,12320,216.42011386362336,31.232451432865282,28.393136993537578,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3084.0,3592.0,False,48.80420081877955,22.0,20.0,2663645196561.1216,0.4927953890489913,1.0859154929577466,,,1404401854.0325,184,86.78697277095569,250.62413240790173,836.7066203950881,77,240,827,97,262,848,3746,7714.55908203125,7714.55908203125,19.69086647033692,3.9242953717340927,9240,154.58579561687384,31.232451432865282,29.81279418797504,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,48998759228.6497,3307.0,3592.0,False,48.80420081877955,22.0,21.0,0.8131868131868132,1.6407839245844704,,,1404401854.0325
264,89.32115171650055,398.5171650055371,1555.7906976744189,76,390,1548,102,408,1566,1806,4786.1240234375,4786.1240234375,11.44733428955078,"[95, 397, 1553]",2.804411715196024,8424,200.961534301936,25.376416231442438,25.376416231442438,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1762.0,4347.0,False,48.46537937241501,18.0,18.0,1245mosB,2234292326193.799,0.6,0.8025506718287406,,,1404511717.31375,393,89.37487557236712,398.1861437388015,1555.5882938482978,76,389,1546,105,410,1566,5023,5079.07421875,5079.07421875,11.44733428955078,1.168141201416278,12180,224.14940364446707,29.605819913681604,28.19601863934715,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3532.0,4347.0,False,48.46537937241501,21.0,20.0,1796244974600.4092,0.3059957885403968,1.210003425830764,,,1404511717.31375,201,89.206132879046,398.69647927314026,1555.9611016467916,79,389,1547,101,411,1566,3522,4811.517578125,4811.517578125,11.44733428955078,1.90686591530586,9196,170.04437517856124,31.01562123811857,26.786217412729368,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-1664608134034.7576,3420.0,4347.0,False,48.46537937241501,22.0,19.0,0.2084257206208425,1.5374241402562374,,,1404511717.31375
265,95.11779242174627,911.5831960461284,1106.7624931356395,76,897,1095,117,925,1120,3642,10742.578125,10742.578125,15.283158302307127,"[103, 912, 1110]",3.803401993465263,28700,316.9008810145914,38.92262841776291,34.75234524305405,data/mto_output/mtocubeout_loud_1245mosB.fits,True,3291.0,5808.0,False,47.78789547393098,28.0,25.0,1245mosB,2507891729775.909,0.8181818181818182,1.0686799805163176,,,1404731443.87625,342,94.80771816592711,911.8367621352696,1106.5838375689125,74,902,1095,115,923,1118,7437,10198.345703125,10198.345703125,15.283158302307127,1.9695595980333287,19803,316.9008810145914,29.260934735491574,32.04769122003164,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4943.0,5808.0,False,47.90079473839248,21.0,23.0,1585933597746.5168,0.282051282051282,1.190797398217297,,,1404694822.7825,179,93.9562662057044,911.60172860847,1106.1362143474505,76,902,1094,112,923,1119,5785,10169.4228515625,10169.4228515625,15.283158302307127,3.6016813013930267,18900,278.2544321103729,29.329904577879017,34.91655488099578,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-268191343481.73737,5088.0,5808.0,False,48.01369988968735,21.0,25.0,0.852963818321786,1.5643351268255188,,,1404658201.68875
266,94.60632183908046,938.1329676071056,1108.5898641588296,76,925,1096,114,957,1120,3828,10232.349609375,10232.349609375,13.152339935302734,"[82, 935, 1112]",2.648962363505636,29184,293.7130116720603,44.588098357445794,33.441069542475056,data/mto_output/mtocubeout_loud_1245mosB.fits,True,3589.0,6904.0,False,47.90079473839248,32.0,24.0,1245mosB,8225345929185.832,0.6,1.00489990200196,,,1404694822.7825,333,93.53120356612185,938.3453442298168,1109.214338781575,73,928,1098,118,951,1121,8076,9863.0859375,9863.0859375,13.152339935302734,1.5511185665513396,23805,347.81804013796614,32.12322962071185,32.12322962071185,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,6051.0,6904.0,False,48.01369988968735,23.0,23.0,171861065612.7998,0.7339403136064745,1.355358942770747,,,1404658201.68875,185,94.02510322047894,938.364161849711,1109.188274153592,77,926,1099,112,952,1120,6055,9726.119140625,9726.119140625,13.152339935302734,2.005871544328833,19110,270.5251423295292,36.22782635949891,29.260934735491574,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,3757158854297.67,5628.0,6904.0,False,47.90079473839248,26.0,21.0,0.167728237791932,1.5353976265175282,,,1404694822.7825
267,85.12065294535131,964.139815471966,2042.222143364088,76,956,2036,95,972,2050,1409,3450.82080078125,3450.82080078125,9.184473037719728,"[89, 965, 2043]",1.1275617401579965,4256,146.85650583603015,22.76707904743893,19.92119382937886,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1409.0,4400.0,False,48.917153081323065,16.0,14.0,1245mosB,4016836399870.381,0.5,0.6404545454545455,,,1404365232.93875,425,85.00023992322457,964.4517754318618,2041.9359404990405,71,956,2033,99,974,2052,4168,3722.047119140625,3722.047119140625,9.184473037719728,1.2089255402473564,9576,216.42011386362336,25.612964419615675,27.035907169517987,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3532.0,4400.0,False,48.917153081323065,18.0,19.0,1107592247838.9512,0.7792207792207793,1.4027005559968229,,,1404365232.93875,167,85.08338261383797,964.0490833826138,2042.1848018923715,74,955,2035,96,975,2051,3382,3676.627197265625,3676.627197265625,9.184473037719728,1.149988539606999,7040,170.04437517856124,28.4588499651737,22.76707904743893,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-691716164.0190647,3259.0,4400.0,False,48.917153081323065,20.0,16.0,1.0,1.441078929913774,,,1404365232.93875
268,84.50122249388752,1524.746332518337,508.7836185819071,76,1515,500,97,1535,517,1636,5365.57861328125,5365.57861328125,16.40538787841797,"[82, 1525, 507]",2.6703229371568904,7140,162.31508539771752,28.524566364043814,24.245880650349445,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1559.0,2873.0,False,49.03011123484706,20.0,17.0,1245mosB,5020457376095.897,0.4333333333333333,1.0569491525423729,,,1404328611.845,437,83.93693693693693,1524.7947406866326,508.89140491843193,72,1515,499,96,1535,518,4107,5247.1796875,5247.1796875,16.40538787841797,1.3344744539336242,9120,185.50295474024853,28.590286190415142,27.160771582123836,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2403.0,2873.0,False,49.14307527981087,20.0,19.0,-140946590934.3697,0.5300706111516922,1.0500327725584444,,,1404291990.75125,183,84.3176510989011,1524.4989697802198,508.6881868131868,76,1514,499,93,1536,518,2912,5165.54345703125,5165.54345703125,16.40538787841797,2.0681754761961257,7106,131.39792627434275,31.377023743847417,27.098337747757853,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,132552254956.58472,2597.0,2873.0,False,49.03011123484706,22.0,19.0,1.0,1.6292346298619824,,,1404328611.845
269,88.38424693986163,1554.9542309739222,1030.042575838212,76,1543,1020,97,1580,1042,1879,5992.4921875,5992.4921875,14.246225357055664,"[87, 1556, 1032]",1.1157595244157388,17094,162.31508539771752,52.284198751922744,31.087894200530005,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1698.0,3094.0,False,48.57831396478531,37.0,22.0,1245mosB,3996304448804.8535,0.5652173913043478,1.036946564885496,,,1404475096.22,416,89.33490215506565,1554.0918999256874,1029.7138964577657,79,1545,1020,100,1565,1039,4037,5604.18408203125,5604.18408203125,14.246225357055664,1.1400343641205672,7980,162.31508539771752,28.19601863934715,26.786217412729368,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2679.0,3094.0,False,48.46537937241501,20.0,19.0,2376950333883.0874,0.876993166287016,1.2035040431266846,,,1404511717.31375,218,88.78216233557909,1554.0003208213025,1029.937439846006,81,1543,1020,97,1566,1041,3117,5655.4560546875,5655.4560546875,14.246225357055664,1.1438463921704944,7728,123.66863649349908,32.50098071306941,29.674807740601274,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,388620568611.5896,2918.0,3094.0,False,48.57831396478531,23.0,21.0,0.3468653648509763,1.772244154266626,,,1404475096.22
270,88.43579978237214,1600.304134929271,1667.052774755169,76,1592,1659,103,1610,1675,1838,4160.74462890625,4160.74462890625,8.655647277832031,"[81, 1601, 1666]",2.303940228247328,7776,208.69082408277967,25.435548652565053,22.609376146418615,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1819.0,5242.0,False,48.57831396478531,18.0,16.0,1245mosB,1995493067681.3025,0.5555555555555556,0.6915035164417411,,,1404475096.22,376,88.65790490916119,1600.1072671047546,1667.3517587939698,72,1591,1660,108,1611,1676,5174,4474.505859375,4474.505859375,8.655647277832031,1.635335543684164,11520,278.2544321103729,28.261721330891795,22.609376146418615,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4196.0,5242.0,False,48.57831396478531,20.0,16.0,229195255529.34488,0.5858156028368794,1.3491961414790996,,,1404475096.22,175,89.26175115207373,1599.5145161290322,1667.261059907834,75,1590,1660,105,1611,1676,4340,4374.67822265625,4374.67822265625,8.655647277832031,2.425364027908377,10080,231.8786934253108,29.605819913681604,22.556813995317743,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-498983743891.4754,4014.0,5242.0,False,48.46537937241501,21.0,16.0,0.5530153724871896,1.4418103448275863,,,1404511717.31375
271,89.18355263157895,1619.6881578947368,1545.869736842105,76,1607,1535,102,1638,1561,3040,10281.50390625,10281.50390625,15.765159606933594,"[84, 1621, 1549]",4.833210455860635,20956,200.961534301936,43.7038358063275,36.6548270846083,data/mto_output/mtocubeout_loud_1245mosB.fits,True,2880.0,4844.0,False,48.46537937241501,31.0,26.0,1245mosB,5602212252386.538,0.5555555555555556,1.1510791366906474,,,1404511717.31375,392,89.53645833333333,1620.072482638889,1545.4869791666667,75,1608,1534,105,1634,1558,6912,9903.701171875,9903.701171875,15.765159606933594,1.389528340411818,18720,231.8786934253108,36.6548270846083,33.835224046843386,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4460.0,4844.0,False,48.46537937241501,26.0,24.0,1420715726027.8513,0.8676992578251048,1.2225877192982457,,,1404511717.31375,198,89.51588983050847,1619.714406779661,1545.745338983051,78,1607,1535,101,1633,1558,4720,9847.83984375,9847.83984375,15.765159606933594,4.415471741749784,13754,177.77366495940493,36.6548270846083,32.425422615043885,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-1532626617470.89,4514.0,4844.0,False,48.46537937241501,26.0,23.0,0.6424263923377084,1.7877227722772278,,,1404511717.31375
272,88.58039647577093,726.056167400881,1447.0985682819382,77,715,1438,101,741,1458,1816,4513.5078125,4513.5078125,10.27787971496582,"[94, 727, 1445]",5.117918678619821,12480,185.50295474024853,36.7402405902655,28.261721330891795,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1650.0,3677.0,False,48.57831396478531,26.0,20.0,1245mosB,3059402230856.073,0.8888888888888888,0.8587041373926619,,,1404475096.22,396,88.33195525291829,726.0216439688716,1447.0097276264592,75,716,1439,104,738,1456,4112,4081.3623046875,4081.3623046875,10.27787971496582,2.135432193526746,10846,224.14940364446707,31.087894200530005,24.022462379164992,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3127.0,3677.0,False,48.57831396478531,22.0,17.0,674793545252.9869,0.3760740251156642,1.3414843414843416,,,1404475096.22,191,88.29166666666667,726.1012369791666,1447.4036458333333,78,716,1439,100,736,1457,3072,3999.00634765625,3999.00634765625,10.27787971496582,2.7618268165555806,7920,170.04437517856124,28.261721330891795,25.435548652565053,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-5174232470.961324,2973.0,3677.0,False,48.57831396478531,20.0,18.0,1.0,1.5746822033898304,,,1404475096.22
273,95.21144732045208,747.1171466763884,1611.981407218374,77,714,1596,118,782,1634,8229,25034.857421875,25034.857421875,17.396116256713867,"[91, 729, 1606]",13.853975024795758,105944,316.9008810145914,94.52648568047947,52.82357697177413,data/mto_output/mtocubeout_loud_1245mosB.fits,True,6640.0,3868.0,False,47.78789547393098,68.0,38.0,1245mosB,2059903628555.478,0.5555555555555556,2.4335715594649074,,,1404731443.87625,311,94.67183848351078,746.9667618800312,1611.8982082575951,76,718,1596,122,770,1633,15404,22285.173828125,22285.173828125,17.396116256713867,11.394791389148082,88504,355.54732991880985,72.4556941639496,51.55499374253006,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,9737.0,3868.0,False,47.90079473839248,52.0,37.0,-82116830327.01901,0.4530909090909091,2.042370214997378,,,1404694822.7825,202,87.59396467124633,731.3005397448479,1606.3255642787046,79,720,1596,97,745,1618,4076,9175.720703125,9175.720703125,17.396116256713867,1.3259570344483311,9900,139.12721605518644,35.40928655822583,31.160170932014072,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-3861094908.1647887,3672.0,3868.0,False,48.69125444675341,25.0,22.0,1.0,1.7191011235955056,,,1404438475.12625
279,91.74508306282225,1119.703265228184,1714.499331678442,77,1104,1696,109,1137,1733,5237,14959.974609375,14959.974609375,16.40434455871582,"[102, 1124, 1717]",2.66499887025392,39072,247.33727298699816,46.30663783086466,51.91956772888924,data/mto_output/mtocubeout_loud_1245mosB.fits,True,4809.0,7734.0,False,48.23952785462099,33.0,37.0,1245mosB,2595459522529.397,0.6666666666666666,1.1783876500857633,,,1404584959.50125,367,91.73358116480792,1119.4819368982935,1714.9991421218187,73,1106,1702,110,1134,1729,10491,14371.92578125,14371.92578125,16.40434455871582,1.7414733879546118,27972,285.9837218912166,39.29047720375132,37.887245287303756,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,7165.0,7734.0,False,48.23952785462099,28.0,27.0,-315786064842.6253,0.912885662431942,1.2956600361663653,,,1404584959.50125,180,92.12825520833331,1119.9829427083334,1714.5890625,76,1105,1703,108,1137,1728,7680,14093.0517578125,14093.0517578125,16.40434455871582,2.3883673111331,25600,247.33727298699816,44.798297677525,34.998666121842355,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-543592402976.88495,7022.0,7734.0,False,48.126610928276754,32.0,25.0,0.2283544303797468,1.6734985700667302,,,1404621580.595
280,92.79214433377184,1577.4625070475474,1465.6339034016162,77,1562,1451,110,1595,1479,5321,17492.04296875,17492.04296875,18.433269500732425,"[101, 1572, 1465]",1.9725835558404243,30492,255.06656276784184,46.19824532692153,39.198507814378026,data/mto_output/mtocubeout_loud_1245mosB.fits,True,4810.0,7476.0,False,48.126610928276754,33.0,28.0,1245mosB,7423189858557.589,0.3333333333333333,1.2044572430199074,,,1404621580.595,364,92.20487463789831,1577.8725402057737,1465.8478673459194,75,1563,1454,111,1594,1478,10011,16827.228515625,16827.228515625,18.433269500732425,1.048152442003928,26784,278.2544321103729,43.39835010394155,33.5987190126139,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,6820.0,7476.0,False,48.126610928276754,31.0,24.0,726170721233.6495,0.2151658767772511,1.2787100403112404,,,1404621580.595,196,92.41955221805034,1577.8958420247532,1465.6433041301627,78,1562,1455,107,1595,1477,7191,16609.2421875,16609.2421875,18.433269500732425,1.5868827955016231,21054,224.14940364446707,46.19824532692153,30.79882496236716,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-942240600607.756,6796.0,7476.0,False,48.126610928276754,33.0,22.0,0.4545454545454545,1.7268453817812222,,,1404621580.595
284,87.94594594594595,822.5601483836778,837.3285638579756,78,811,830,98,832,847,1887,5088.5888671875,5088.5888671875,11.190945625305176,"[92, 825, 838]",2.4576253155261187,7140,154.58579561687384,29.74379916527204,24.07831257769453,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1805.0,3630.0,False,48.69125444675341,21.0,17.0,1245mosB,4338381814323.433,0.5,0.9725215517241379,,,1404438475.12625,403,87.68541102077687,822.8744354110207,836.9467028003613,74,813,828,102,834,847,4428,5048.5,5048.5,11.190945625305176,1.1938761642815745,11172,216.42011386362336,29.74379916527204,26.911055780399067,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3163.0,3630.0,False,48.69125444675341,21.0,19.0,4896994616597.601,0.8392857142857143,1.2923391215526048,,,1404438475.12625,192,87.61597406424993,822.8656056587091,837.053934571176,78,812,829,98,835,847,3393,4893.24609375,4893.24609375,11.190945625305176,1.3805802926193789,8280,154.58579561687384,32.57654275148908,25.494684157474225,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,597854619476.0936,3231.0,3630.0,False,48.69125444675341,23.0,18.0,0.6903225806451613,1.7041139240506329,,,1404438475.12625
297,87.8616,1120.244,906.2264,78,1112,901,98,1128,915,1250,3010.14794921875,3010.14794921875,11.444291114807127,"[82, 1119, 904]",3.215876661220554,4480,154.58579561687384,22.661941038663038,19.829198073256816,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1241.0,3374.0,False,48.69125444675341,16.0,14.0,1245mosB,3651997249376.32,0.6923076923076923,0.7336683417085427,,,1404438475.12625,402,88.15081873024992,1120.0821602987646,906.2255099109452,74,1112,899,102,1130,915,3481,3136.73388671875,3136.73388671875,11.444291114807127,1.626141364080752,8064,216.42011386362336,25.435548652565053,22.609376146418615,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,2612.0,3374.0,False,48.57831396478531,18.0,16.0,23536027570.570526,1.0,1.2312043365543248,,,1404475096.22,181,87.74699622382424,1120.0909715070377,906.2670786131137,76,1111,899,100,1130,915,2913,3102.677734375,3102.677734375,11.444291114807127,2.7674236272128354,7296,185.50295474024853,26.911055780399067,22.661941038663038,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-895734395319.2972,2741.0,3374.0,False,48.69125444675341,19.0,16.0,0.458128078817734,1.5459672870840384,,,1404438475.12625
298,98.52779493514517,1152.1814906320774,1564.0590899732344,78,1125,1547,118,1178,1581,9714,43028.04296875,43028.04296875,26.31886100769043,"[110, 1158, 1560]",2.4168171302726096,72080,309.1715912337477,73.15289839035509,46.92825255953097,data/mto_output/mtocubeout_loud_1245mosB.fits,True,9445.0,11675.0,False,47.4492329969429,53.0,34.0,1245mosB,2290552990682.523,0.6,1.5815472203616878,,,1404841307.1575,308,98.39727026463846,1152.283913315274,1564.0667847468223,75,1131,1548,122,1175,1582,19196,42171.16015625,42171.16015625,26.31886100769043,1.4251165274297322,70312,363.2766196996535,60.73069314377152,46.92825255953097,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,11470.0,11675.0,False,47.4492329969429,44.0,34.0,863744614617.2429,0.2575392038600724,1.1824132776660996,,,1404841307.1575,217,98.72538302277432,1152.1094824016564,1564.287370600414,81,1131,1549,118,1174,1582,12075,41862.7421875,41862.7421875,26.31886100769043,2.745260371192044,52503,285.9837218912166,59.350448661397095,45.548008976445054,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,962045030949.6952,11026.0,11675.0,False,47.4492329969429,43.0,33.0,0.3986981285598047,1.7331027978623075,,,1404841307.1575
299,90.04404945904173,1149.8987635239566,1470.2542503863988,78,1141,1464,102,1159,1478,1294,3007.986328125,3007.986328125,7.750536918640137,"[93, 1148, 1465]",2.521740411107322,6048,185.50295474024853,25.317286893864377,19.6912224287638,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1288.0,4651.0,False,48.35245066918033,18.0,14.0,1245mosB,3348124794017.0845,0.5555555555555556,0.5531458020184669,,,1404548338.4075,385,90.95162635529609,1149.787044759522,1470.290519877676,77,1141,1460,107,1160,1479,3597,3159.6044921875,3159.6044921875,7.750536918640137,1.3122987770743122,10830,231.8786934253108,26.723803111301176,26.723803111301176,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3122.0,4651.0,False,48.35245066918033,19.0,19.0,465002244193.2594,1.0,1.2181037846273899,,,1404548338.4075,206,90.70482469283787,1150.0659274797722,1470.117171111777,79,1141,1462,104,1160,1479,3337,3229.564208984375,3229.564208984375,7.750536918640137,1.6244640518968865,8075,193.23224452109227,26.723803111301176,23.91077071927251,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-22547175526.37152,3175.0,4651.0,False,48.35245066918033,19.0,17.0,1.0,1.3193434448369001,,,1404548338.4075
300,88.7584,1579.7056,1774.1994666666667,78,1567,1766,101,1594,1786,1875,4940.25146484375,4940.25146484375,10.277477264404297,"[94, 1578, 1773]",3.014055490745056,12420,177.77366495940493,38.15332733716149,28.261721330891795,data/mto_output/mtocubeout_loud_1245mosB.fits,True,1805.0,4017.0,False,48.57831396478531,27.0,20.0,1245mosB,2745130864706.7085,0.3846153846153846,0.8832884756545143,,,1404475096.22,399,89.23845787720133,1580.1532603522132,1774.183008091385,75,1570,1766,103,1591,1783,4202,4731.953125,4731.953125,10.277477264404297,1.4427428839447227,9996,216.42011386362336,29.605819913681604,23.966615093100504,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,3195.0,4017.0,False,48.46537937241501,21.0,17.0,297320646296.68506,1.0,1.2718949044585988,,,1404511717.31375,195,88.54955207166853,1580.1856103023515,1773.9554871220605,78,1569,1766,100,1592,1784,3572,4666.37548828125,4666.37548828125,10.277477264404297,2.053075292543733,9108,170.04437517856124,32.50098071306941,25.435548652565053,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,942383777411.1588,3307.0,4017.0,False,48.57831396478531,23.0,18.0,0.5240162822252374,1.544605324614666,,,1404475096.22
301,96.97728246892412,604.1903129018431,2112.2181740248607,79,595,2105,114,616,2120,2333,5525.9072265625,5525.9072265625,8.368915557861328,"[110, 605, 2115]",3.1080911860099683,11025,270.5251423295292,29.12300583862214,20.802145760247782,data/mto_output/mtocubeout_loud_1245mosB.fits,True,2306.0,6301.0,False,47.67500209584159,21.0,15.0,1245mosB,2413582606688.411,1.0,0.7288242730720607,,,1404768064.97,326,97.25802931088243,604.2567820392891,2112.1619893981915,76,595,2103,119,616,2122,6414,5662.71044921875,5662.71044921875,8.368915557861328,1.4338871849762562,17157,332.3594605762788,29.05404678357839,26.28699411580535,data/sofia_output/sofia_loud_1245mosB_mask.fits,True,4878.0,6301.0,False,47.56211460366597,21.0,19.0,-71739054241.47737,0.2782918149466192,1.2448641061630725,,,1404804686.06375,190,96.61722966220267,603.9352388566859,2112.1285228862685,78,595,2104,116,614,2122,5003,5540.1279296875,5540.1279296875,8.368915557861328,2.776001627097985,12996,293.7130116720603,26.349385640389496,24.962575609334014,data/vnet_output/vnet_cubeout_loud_1245mosB.fits,True,-738768252000.2976,4662.0,6301.0,False,47.67500209584159,19.0,18.0,1.0,1.4037940379403795,,,1404768064.97
