label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
74,167.6679904686259,809.8649722001588,1390.8463065925337,155,802,1383,181,818,1399,2518,0.0031476535368710756,3.6343034985919096,200.96153430193598,16,16,5,8,10,"[160, 810, 1393]",167.7565853207996,78.07746768045921,78.07746768045921,"[0.0013570778765149272, 3.166195521585454e-05]",mock
75,171.70757391656542,737.3948967193196,91.34831915755366,157,731,86,187,745,97,2469,0.0006797528476454318,3.1122213658305866,231.87869342531076,14,11,4,6,6,"[161, 737, 92]",167.27968407801492,68.12356812129642,53.525659534451634,"[0.00031335716776900025, 1.2548410172635016e-05]",mock
76,174.71350899205353,835.3596821413635,297.36051861145967,160,828,293,190,843,303,2391,0.0005639099981635809,3.0238529538407923,231.87869342531076,15,10,25,7,5,"[185, 835, 298]",166.92207521339697,72.83350155311265,48.555665990164954,"[0.00023126444573327016, 9.489860292926281e-06]",mock
77,172.68808114961962,820.334742180896,639.3474218089602,166,813,635,181,828,645,1183,0.0009798461105674505,2.3284739448135148,115.93934671265538,15,10,5,7,4,"[171, 820, 639]",167.16047473661928,72.93752297761671,48.625013604056036,"[0.00015657456177963728, 6.7502872967301035e-06]",mock
78,204.65682434468212,26.84664055438385,861.8520638746611,168,19,851,242,35,873,6638,0.002565941773355007,3.2145015753258543,571.9674437824332,16,22,9,7,7,"[177, 26, 858]",163.34914518825843,76.02615169877075,104.53596530832246,"[0.0026887065084260104, 4.776353296712677e-05]",mock
79,186.6614151464898,189.83526810392482,1439.8662244333887,168,180,1435,206,200,1446,3618,0.002147684106603265,1.7126282975291451,293.7130116720603,20,11,33,7,4,"[201, 187, 1439]",165.49221432647633,96.2794807394416,52.95371023961458,"[0.0013685931487687766, 4.1451947704348496e-05]",mock
80,183.73078805677923,721.8086147821831,26.855604503181596,171,715,22,197,730,32,2043,0.00030650090775452554,3.115266120630435,200.96153430193598,15,10,21,7,4,"[192, 722, 26]",165.84959339017112,72.36554303751342,48.24369365743123,"[0.00014964727629693437, 6.8986693411130045e-06]",mock
81,179.65375854214122,838.3424449506454,536.3675018982536,172,831,532,188,846,542,1317,0.0010606674477458,2.829815896781156,123.66863649349908,15,10,5,7,5,"[177, 838, 537]",166.32618814553928,72.57349674771582,48.38232945934501,"[0.00019910351132263994, 8.446109908227134e-06]",mock
82,187.64240506329114,183.85513361462728,456.84388185654007,174,176,450,202,193,465,2844,0.0022734340745955706,3.4236479266851,216.42011386362336,17,15,5,7,5,"[179, 183, 455]",165.3731007316211,81.77865320173606,72.1576338754557,"[0.0010106852959924236, 2.442700460505124e-05]",mock
83,191.70996497930597,87.8732887615409,892.8697866921362,175,79,886,210,98,900,3141,0.0023236109409481287,2.347169794226069,270.5251423295292,19,14,4,11,5,"[179, 90, 891]",164.89671013708673,91.13637787574642,67.15311741479945,"[0.0012502518474549642, 3.479197636150676e-05]",mock
84,187.70698644421273,147.86913451511992,807.8420229405631,177,141,802,199,156,815,1918,0.0018631371203809977,2.8767642897970678,170.04437517856124,15,13,16,7,7,"[193, 148, 809]",165.3731007316211,72.1576338754557,62.536615037630405,"[0.0005446837732500694, 1.8938838121903243e-05]",mock
85,188.72277227722773,254.87194719471947,1209.8567656765676,180,248,1205,198,263,1216,1515,0.00147661950904876,3.419921913383148,139.12721605518644,15,11,4,7,6,"[184, 255, 1211]",165.25399351576738,72.1056635439116,52.877485047785065,"[0.0003658441498504124, 1.492084947236903e-05]",mock
86,186.68015873015872,358.8468253968254,932.8365079365079,180,352,928,195,367,938,1260,0.0005573288653977215,2.437197334317919,115.93934671265538,15,10,10,6,5,"[190, 358, 933]",165.49221432647633,72.20960699036453,48.139736296330504,"[0.00011179093187922794, 5.158891173940315e-06]",mock
87,194.64045864045863,441.36158886158887,1430.3579033579033,182,433,1424,208,450,1438,2442,0.0021333913318812847,2.765649108941528,200.96153430193598,17,14,5,7,8,"[187, 440, 1432]",164.53948415097005,81.3664214605963,67.00763944517006,"[0.0010600424470909246, 3.3187524252893856e-05]",mock
88,194.7295570698467,858.3620102214651,667.3330494037479,182,851,662,209,867,674,2348,0.0010517194168642163,2.73691265450646,208.69082408277967,16,12,22,6,4,"[204, 857, 666]",164.53948415097005,76.58016066188944,57.43511868204402,"[0.0003697365838944611, 1.4029880515013565e-05]",mock
89,195.68141592920355,154.36895847515316,147.32811436351258,188,147,142,205,163,154,1469,0.001542717101983726,3.254045863196714,131.39792627434275,16,12,4,8,4,"[192, 155, 146]",164.42042157377787,76.5247464168695,57.39355799959196,"[0.00037364402763964054, 1.3070656870588786e-05]",mock
90,212.71752123309216,528.8430324001258,257.8483799937087,193,522,253,233,537,263,3179,0.00026921284734271467,2.983657280700077,309.1715912337477,15,10,34,7,4,"[227, 529, 257]",162.3973327040691,70.85921001522433,47.239471677977356,"[0.00015078069426954633, 7.039098619681351e-06]",mock
91,197.67771883289126,775.3342175066313,187.3633952254642,194,768,183,203,784,193,754,0.0022293352521955967,2.382889167369686,69.56360802759322,16,10,4,7,4,"[198, 775, 187]",164.18231554359048,76.41392682763592,47.75870216587521,"[0.00023930264055693605, 1.087164159158299e-05]",mock
92,203.73417721518987,566.3324160704458,1211.3324160704458,195,558,1206,214,575,1218,1817,0.0017506314907222986,1.819704033457964,146.85650583603015,17,12,4,10,6,"[199, 568, 1212]",163.46815040974968,80.83663620471745,57.06115263436507,"[0.0005321420723981288, 1.8609174673083446e-05]",mock
93,216.73725711067306,51.33568009011546,1453.3573641227824,196,44,1449,238,60,1459,3551,0.0005754433223046362,1.9828838349682831,324.63017079543505,16,10,6,6,5,"[202, 50, 1454]",161.92157926729993,75.36173228511723,47.10108060573658,"[0.00037528489415777596, 1.500486751356395e-05]",mock
94,202.67644444444446,872.3155555555555,1258.3422222222223,196,865,1254,210,880,1264,1125,0.0010217094095423818,2.033366996025651,108.21005693181168,15,10,5,7,4,"[201, 872, 1258]",163.58716200204992,71.37837103039647,47.58557900922285,"[0.00018747848482962692, 8.185164071546262e-06]",mock
95,205.63792010145846,34.85415345592898,657.8484464172479,197,28,653,215,43,663,1577,0.0007641427218914032,2.01057129786732,139.12721605518644,15,10,12,6,5,"[209, 34, 658]",163.23014633706362,71.22259354586049,47.481727356527,"[0.00020373941607202095, 9.005396174678203e-06]",mock
96,212.7282786885246,640.8016393442623,1278.8561475409836,198,634,1274,228,649,1285,2440,0.000897946476470679,3.464172154868536,231.87869342531076,15,11,24,7,6,"[222, 641, 1280]",162.3973327040691,70.85921001522433,51.9634191535605,"[0.000347179701185134, 1.3366794250549816e-05]",mock
97,218.6762283442204,261.35188866799206,1214.2950866231183,199,254,1210,240,270,1220,3521,0.00031017514993436635,1.9391754622760824,316.9008810145914,16,10,34,8,4,"[233, 262, 1214]",161.68374073593714,75.2510371955019,47.03189617777114,"[0.00018084717990289625, 7.783346422265734e-06]",mock
98,207.71038251366122,553.8328779599271,234.87340619307832,200,544,226,216,565,244,2196,0.004496877081692219,3.0282984823027075,123.66863649349908,21,18,5,9,7,"[205, 553, 233]",162.99216774352146,99.56626416715547,85.34250932695389,"[0.001867706370096274, 2.6243531855304548e-05]",mock
99,207.6601101494886,497.8811959087333,134.86703383162865,201,491,130,215,506,141,1271,0.0017556569073349237,2.9747903674948706,108.21005693181168,15,11,10,7,6,"[211, 498, 136]",162.99216774352146,71.11875578659348,52.15375271364805,"[0.00041536820054339726, 1.619148982110631e-05]",mock
100,209.66859027205277,728.8763396537511,1476.8821104699093,203,722,1472,217,737,1483,1213,0.0016594806220382452,3.0280806657430666,108.21005693181168,15,11,9,7,4,"[212, 729, 1476]",162.7542146250303,71.01492914291535,52.077613177184205,"[0.0004785074380223163, 1.9598987544711426e-05]",mock
101,209.6988577362409,111.85773624091381,186.83385254413292,204,105,182,216,120,193,963,0.0017183972522616386,2.2292321345683046,92.75147737012429,15,11,6,7,5,"[210, 112, 187]",162.7542146250303,71.01492914291535,52.077613177184205,"[0.0002092583465158235, 8.779811704305777e-06]",mock
102,212.7191166321601,809.8530020703934,1100.8605935127675,204,803,1095,222,818,1107,1449,0.001838345662690699,2.8620686813633354,139.12721605518644,15,12,6,7,5,"[210, 810, 1100]",162.3973327040691,70.85921001522433,56.68736671708234,"[0.00041828445353969695, 1.6145120097285583e-05]",mock
103,213.6472602739726,79.84726027397261,223.82534246575344,206,72,219,222,88,230,1460,0.0009711100719869137,1.9339612874508194,123.66863649349908,16,11,11,7,5,"[217, 79, 224]",162.27838479684445,75.52779713525678,51.92535855331766,"[0.00023641166053395605, 1.0535461529891853e-05]",mock
104,214.7385575589459,303.8682385575589,631.8793342579751,206,297,627,224,312,638,1442,0.0012678293278440833,2.8878740758177828,139.12721605518644,15,11,12,7,6,"[218, 304, 633]",162.15944325531453,70.75541115271209,51.88729998995103,"[0.0002795581422273802, 1.1584757437024117e-05]",mock
105,220.7386121753938,799.3128991060025,704.3401447424436,207,792,700,235,807,710,2349,0.0005355441244319081,2.8101813542762644,216.42011386362336,15,10,24,7,5,"[231, 799, 705]",161.4459276571399,70.44408121410818,46.96271915365728,"[0.00019053788581765028, 8.244962015393122e-06]",mock
106,239.71459868552083,394.3429595698068,985.3501294562836,209,387,980,271,403,992,5021,0.0008113326621241868,2.4058733989557575,479.2159664123089,16,12,56,6,4,"[265, 393, 984]",159.18797207453727,74.08945360326489,55.5670884470866,"[0.0005843999070107367, 2.1117906630071976e-05]",mock
107,234.69466423209576,467.83323189287887,684.8383039156015,209,459,680,262,478,691,4929,0.0016591871390119195,1.6167441247656316,409.6523583847157,19,11,47,11,4,"[256, 470, 684]",159.78194843432743,88.30951216751282,51.12655621503017,"[0.0010599546322656746, 3.387536302198797e-05]",mock
108,222.71921418303785,565.3411595591758,1140.3651173933877,211,558,1136,236,573,1146,2087,0.0005916391965001822,3.0289672481146677,193.23224452109227,15,10,19,7,5,"[230, 565, 1141]",161.2081400268228,70.34032677827416,46.89354953220662,"[0.00021621584850394776, 9.028071220432098e-06]",mock
109,224.6984771573604,576.3323181049069,1235.3387478849409,211,568,1228,240,585,1244,2955,0.0024697487242519855,4.686961059560261,224.14940364446707,17,16,4,8,5,"[215, 576, 1233]",160.97037784090153,79.60146267419186,74.91902299602907,"[0.0011481073491323227, 2.4338807017838606e-05]",mock
110,236.83890710382514,83.87715846994536,557.8450273224043,213,73,553,262,95,563,4575,0.0025444261264055967,1.5526933015643378,378.7351992613409,22,10,4,8,5,"[217, 81, 558]",159.54433882904993,102.10106364347007,46.40956935684745,"[0.001648278529331059, 4.7409291811143174e-05]",mock
111,219.72284003421728,709.3173652694611,1405.3652694610778,214,702,1401,227,718,1411,1169,0.0005847314023412764,2.4946655436715424,100.48076715096799,16,10,9,7,4,"[223, 709, 1405]",161.5648310152227,75.19569409312402,46.997306740306904,"[0.00013457458628576128, 5.870601856787534e-06]",mock
112,229.72128378378378,557.8405405405406,402.83040540540543,215,550,396,246,567,410,2960,0.0020623726304620504,3.266380234721479,239.60798320615444,17,14,25,7,5,"[240, 557, 401]",160.37608366853104,79.30757825884808,65.31212155879363,"[0.0009194640797174646, 2.5102003466942436e-05]",mock
113,237.6974879113103,32.32940205212879,1213.3447340488265,218,15,1201,258,50,1226,8479,0.006078858394175768,5.3023484274307435,309.1715912337477,35,25,35,12,14,"[253, 27, 1215]",159.425543557602,162.3125977430325,115.93755019611011,"[0.007653878523082006, 3.703649144629481e-05]",mock
114,232.64227035100822,194.84017923823748,1377.8566094100074,225,188,1373,241,203,1383,1339,0.0006503300392068923,2.96066882220144,123.66863649349908,15,10,7,7,5,"[232, 195, 1378]",160.01958345950968,69.82172109666678,46.547812423324565,"[0.00015912170136580386, 7.4966812192621765e-06]",mock
115,239.63229719484457,314.3153904473086,272.3639120545868,225,307,268,256,323,278,2638,0.00040487636579200625,2.789416608235904,239.60798320615444,16,10,25,8,5,"[250, 315, 273]",159.18797207453727,74.08945360326489,46.30590646456676,"[0.00016646004949151606, 7.172597589739546e-06]",mock
116,244.714096185738,174.30182421227198,506.3203980099502,227,167,501,263,183,513,3015,0.0007237208774313331,2.7461059321738235,278.2544321103729,16,12,4,8,4,"[231, 175, 505]",158.59415452544428,73.81307833961287,55.359807005895604,"[0.00035428006497377403, 1.3414033724580626e-05]",mock
117,237.63328729281767,610.3556629834254,529.3432320441989,230,603,525,246,619,535,1448,0.0007899300544522703,2.008179516971248,123.66863649349908,16,10,11,7,4,"[241, 610, 529]",159.425543557602,74.20002440294654,46.37501321132708,"[0.00018355597311889464, 7.719007171560988e-06]",mock
118,240.65715948777648,688.3463329452852,1319.3544819557626,232,681,1313,250,697,1326,1718,0.002410460961982608,3.218959702628873,139.12721605518644,16,13,13,7,5,"[245, 688, 1318]",159.06919586190108,74.03417263837414,60.15276379261263,"[0.0007075726775494089, 2.1626891416262677e-05]",mock
119,245.65931863727454,124.35170340681363,452.3491983967936,235,117,448,257,133,458,1996,0.0008402651874348521,1.9073043367877343,170.04437517856124,16,10,16,8,4,"[251, 125, 452]",158.4754100673054,73.7578121539377,46.09863056785748,"[0.00027108072483377654, 1.1484939630887651e-05]",mock
120,251.1867636867637,372.83194733194733,830.8454608454608,235,365,825,268,382,838,2886,0.001614216947928071,2.68679928441466,255.06656276784182,17,13,27,9,4,"[262, 374, 829]",157.76307663744123,78.01542013359179,59.65884867115736,"[0.0007617548959894636, 2.587905971400751e-05]",mock
121,243.65036496350365,114.34452554744526,86.35401459854015,236,107,82,252,123,92,1370,0.0007988914730958641,2.405952443326437,123.66863649349908,16,10,10,7,4,"[246, 114, 86]",158.71290533346433,73.86834748065722,46.167715144017436,"[0.00020079265239371897, 8.774366240554329e-06]",mock
122,245.70005858230815,500.3286467486819,1114.3333333333333,236,493,1109,256,509,1120,1707,0.001168727525509894,2.2089385844765377,154.58579561687384,16,11,13,8,5,"[249, 501, 1114]",158.4754100673054,73.7578121539377,50.70849392499557,"[0.00034249621007068044, 1.3537323909950381e-05]",mock
123,249.2248435243139,138.84641309581127,1204.836302359172,237,132,1200,262,147,1210,2077,0.0005032180342823267,2.3085187710273667,193.23224452109227,15,10,4,6,4,"[241, 138, 1204]",158.00049572336633,68.94072779737867,45.960483577839746,"[0.00015652503663815664, 6.836198016052299e-06]",mock
124,248.16515513126492,337.83723150357997,1385.816706443914,237,331,1381,261,346,1392,2095,0.00039638715679757297,2.2684598006245187,185.50295474024858,15,11,4,6,4,"[241, 337, 1385]",158.11921478707671,68.99252876558542,50.59451961064663,"[0.00015461203143822492, 6.837643480755244e-06]",mock
125,244.67374517374517,590.3581081081081,421.33976833976834,239,583,417,252,599,427,1036,0.0013503347290679812,2.1842744305931987,100.48076715096799,16,10,6,7,4,"[245, 590, 421]",158.59415452544428,73.81307833961287,46.13317193238463,"[0.0001781488171961698, 7.725178519694654e-06]",mock
126,256.17405449369664,205.84668564457095,621.8291988613257,242,198,616,271,214,628,2459,0.0012430130736902356,2.9809675854370172,224.14940364446707,16,12,23,9,7,"[265, 207, 623]",157.16963997426117,73.15007909807697,54.862557590451765,"[0.0005112779246784565, 1.985675269652277e-05]",mock
127,251.15213770127707,758.8306496390894,1093.8495280399777,244,750,1087,259,769,1102,1801,0.003468654351308942,2.2823801324027198,115.93934671265538,19,15,10,10,5,"[254, 760, 1092]",157.76307663744123,87.19370662590592,68.83713416938573,"[0.001137315329945306, 2.5509641337092702e-05]",mock
128,272.23328473234744,782.8408664861487,639.8491980837325,244,775,635,302,791,646,4801,0.0006487884093075991,2.4106627391886684,448.29880728893414,16,11,4,7,6,"[248, 782, 641]",155.2717080926651,72.26674140458698,49.6833828238503,"[0.00036708066751530506, 1.5092781861839678e-05]",mock
129,270.26425021923416,181.84332066647178,860.846243788366,251,174,856,290,190,866,3421,0.0005664468626491725,1.9199146341048385,301.44230145290396,16,10,6,9,5,"[257, 183, 861]",155.50886083622214,72.37711731403338,45.23569633088665,"[0.00029083739624557835, 1.196680732455964e-05]",mock
130,272.13252361673415,267.7697705802969,1086.8278002699055,251,261,1081,295,276,1094,3705,0.0010556011693552136,4.074879857213923,340.0887503571225,15,13,5,7,4,"[256, 268, 1085]",155.2717080926651,67.75006947441743,58.716725950398974,"[0.0005712023862417354, 1.9339715345561512e-05]",mock
131,274.11484677179413,47.86045819696519,408.8452841416245,254,41,404,295,56,415,3361,0.0006100381724536419,3.5340468118121637,316.9008810145914,15,11,5,7,6,"[259, 48, 410]",155.03458069167112,67.64660311799632,49.60750749803385,"[0.0003329013413366185, 1.2889016401165463e-05]",mock
132,266.20384615384614,37.31602564102564,1089.3487179487179,258,30,1084,276,46,1095,1560,0.0009143219795078039,2.8865933054990562,139.12721605518644,16,11,12,7,6,"[270, 37, 1090]",155.9832423672754,72.59790452538601,49.911057460730426,"[0.0002302937223666546, 9.854403795089133e-06]",mock
133,272.18431911966985,42.849381017881704,812.8301237964237,264,36,808,281,51,819,1454,0.0010645159054547548,2.4918234957169303,131.39792627434275,15,11,6,7,5,"[270, 43, 813]",155.2717080926651,67.75006947441743,49.6833828238503,"[0.00023258279760596376, 9.69551342426863e-06]",mock
134,283.247693054881,236.35648372996602,1125.3496843127732,272,229,1120,296,245,1131,2059,0.0008466566214337945,3.039515415599356,185.50295474024858,16,11,18,7,6,"[290, 236, 1126]",153.9678208925173,71.65988468695754,49.266168846366384,"[0.00029605489827479235, 1.1772629695968291e-05]",mock
135,280.13176470588235,207.31607843137255,689.3607843137255,273,200,685,288,215,695,1275,0.0010519222123548388,3.2893489429200486,115.93934671265538,15,10,5,7,5,"[278, 207, 690]",154.32335050344815,67.3362703776902,44.890845335759295,"[0.00019185682945761708, 8.001772454561787e-06]",mock
136,290.1390009308098,784.8582066397767,517.833695314924,274,777,512,308,794,525,3223,0.0017548203468322754,2.788003158591564,262.7958525486855,17,13,28,6,4,"[302, 783, 516]",153.138473328711,75.72850751898218,57.91003320152932,"[0.0008899577509765348, 2.7095809490386696e-05]",mock
137,305.2066989863376,492.33406787130895,412.3327457029528,279,484,407,332,502,419,4538,0.0009834581287577748,2.271540092276165,409.6523583847157,18,12,5,7,6,"[284, 491, 413]",151.36234362878645,79.25314695621472,52.835428621710705,"[0.0006496609387390482, 2.368076310266885e-05]",mock
138,294.1965574680733,484.84008883953356,956.8384230982788,284,478,952,306,493,963,1801,0.0006658142083324492,2.7673666669799224,170.04437517856124,15,11,15,6,4,"[299, 484, 956]",152.66469962945663,66.61254734194138,48.849199951170725,"[0.00019933456730381432, 8.784577701508537e-06]",mock
139,290.2226688102894,769.8175241157556,1207.8255627009646,284,762,1203,298,778,1214,1244,0.0015676264883950353,1.803743241471731,108.21005693181168,16,11,5,8,5,"[289, 770, 1208]",153.138473328711,71.27388876623034,49.00079666097106,"[0.00030702779793436667, 1.2921109276937665e-05]",mock
140,299.2070563079116,791.3136136849608,1109.3228795438347,285,783,1104,315,800,1116,2806,0.0012562128249555826,2.253489796094228,231.87869342531076,17,12,24,7,6,"[309, 790, 1110]",152.07262480243716,75.20143475678499,53.08336353968347,"[0.0005254773444106665, 1.7503611837345712e-05]",mock
141,301.2046552481335,453.320597277119,83.34211682037768,289,446,78,315,462,89,2277,0.0007994815241545439,2.5158193649776575,200.96153430193598,16,11,5,8,6,"[294, 454, 84]",151.83583912882165,70.66761522145814,48.58398361481123,"[0.0003680004523677015, 1.4871254967013752e-05]",mock
142,316.13867684478373,127.8206106870229,537.8396946564885,293,120,533,340,136,544,3930,0.0005512735224328935,2.6960178333179226,363.2766196996535,16,11,40,7,4,"[333, 127, 537]",150.0607522165985,69.84145217841528,48.01599654434663,"[0.0003226621810695544, 1.3214904767257333e-05]",mock
143,310.1223309608541,144.86788256227757,1033.8242882562276,298,138,1029,324,153,1040,2248,0.0005014993366785347,2.3405729019634522,200.96153430193598,15,11,19,6,5,"[317, 144, 1034]",150.77061642548085,65.78609756409065,48.24313679852483,"[0.00015348200470863697, 6.699171890447908e-06]",mock
144,312.18104265402843,279.8350710900474,1446.837598736177,298,268,1441,327,293,1454,3165,0.0049030110239982605,1.6153022811330202,224.14940364446707,25,13,22,9,5,"[320, 277, 1446]",150.53396976238125,109.47141396598109,56.92512794081206,"[0.0033725767332815327, 7.545151344113608e-05]",mock
145,310.2004417448923,53.85422418553286,1345.783545002761,300,46,1341,321,62,1351,1811,0.0007359324372373521,1.7023644923357677,162.31508539771752,16,10,14,7,5,"[314, 53, 1346]",150.77061642548085,70.17183801525465,43.857396829795526,"[0.00022940505995417963, 9.486377074266189e-06]",mock
146,319.197174808711,148.32783990582695,1144.3380419854816,301,137,1136,338,161,1154,5097,0.004353633150458336,2.9406274170117057,285.9837218912166,24,18,32,8,6,"[333, 145, 1142]",149.70590534920248,104.5144578298468,78.38583780092227,"[0.003235628683386794, 4.145343639153057e-05]",mock
147,313.1514423076923,189.82772435897436,162.84615384615384,306,183,158,322,198,168,1248,0.0008276711450889707,2.6999336300606984,123.66863649349908,15,10,8,7,5,"[314, 190, 163]",150.41565590414154,65.63121680521434,43.75414299418504,"[0.00014452646473246016, 6.665035427540949e-06]",mock
148,314.1804670912951,283.8312101910828,678.8375796178344,309,277,674,321,292,684,942,0.0012861565919592977,2.3412408441633343,92.75147737012429,15,10,5,7,5,"[314, 284, 679]",150.29734836076864,65.57959539664402,43.71972872301816,"[0.00014108393806784139, 6.4761338337552255e-06]",mock
149,320.17332549941244,444.33607520564044,1098.3237367802585,311,437,1093,331,453,1105,1702,0.0013619568198919296,3.137773935607138,154.58579561687384,16,12,5,8,4,"[316, 445, 1097]",149.58763568441083,69.62125372432577,52.215938643744956,"[0.0003657371336818848, 1.3175404169886712e-05]",mock
150,325.14386154678203,274.3239588967009,1074.3683071930773,316,267,1070,336,283,1080,1849,0.0009229262941516936,1.845813870773541,154.58579561687384,16,10,14,8,4,"[330, 275, 1074]",148.99638202027697,69.34607174703358,43.34129293486609,"[0.0002873345766509232, 1.2148136400469432e-05]",mock
151,330.1330296127563,124.83143507972665,1370.870159453303,320,116,1365,341,135,1378,2195,0.0035567907616496086,1.8894135468978246,162.31508539771752,19,13,4,11,7,"[324, 127, 1372]",148.40528607621877,82.02177120062873,56.12015620339229,"[0.0012738264860182966, 3.554354647732955e-05]",mock
152,332.2082469477079,664.8161713890809,1077.85533287261,321,651,1067,345,679,1089,4341,0.005568067543208599,3.128360940757203,185.50295474024858,28,22,4,18,13,"[325, 669, 1080]",148.16889184608203,120.68166348825308,94.82129900308756,"[0.003961003734683118, 3.0303042508251796e-05]",mock
153,333.2339565437089,563.8287013643254,204.8034360788277,323,555,198,344,574,212,1979,0.003927737008780241,2.363111735945979,162.31508539771752,19,14,6,8,8,"[329, 563, 206]",148.0507041891707,81.82579816502938,60.29269057881017,"[0.001334706454921769, 3.868882361023347e-05]",mock
154,349.21599285235646,68.83694438239893,1431.833593924503,325,61,1426,374,78,1439,4477,0.0012491497909650207,2.5950653122868035,378.7351992613409,17,13,43,9,4,"[368, 70, 1430]",146.16055878372887,72.27785894844153,55.27130203101563,"[0.0009084514424523846, 2.7777465256117515e-05]",mock
155,335.21655580192163,108.82926829268293,172.8617886178862,329,101,167,343,118,179,1353,0.0022767025511711836,2.04380320391288,108.21005693181168,17,12,4,9,5,"[333, 110, 172]",147.81434778913805,73.09567416109624,51.59694435645903,"[0.0004953929108751588, 1.6041704403351808e-05]",mock
156,337.20847376023113,684.3326913818007,60.317284545016854,329,675,54,347,694,68,2077,0.002696363255381584,1.058803815170678,139.12721605518644,19,14,12,11,6,"[341, 686, 60]",147.57801660413125,81.56454956685229,60.100191620690985,"[0.0012493364700504655, 2.925124237068545e-05]",mock
157,342.20369493131216,68.31264803410706,393.32354334438656,330,61,388,355,77,399,2111,0.0008584996685385704,2.765649108941528,193.23224452109227,16,11,18,7,6,"[348, 68, 394]",146.9872989308716,68.41100192738725,47.03256203421127,"[0.00029624256963707997, 1.1403542365872084e-05]",mock
158,338.17862266857964,544.3127690100431,704.3220946915352,331,537,699,347,553,710,1394,0.0011485305149108171,2.302589486630548,123.66863649349908,16,11,10,7,6,"[341, 544, 705]",147.4598604660014,68.63094207409189,47.1837708793131,"[0.00022839280138166928, 9.311027184150568e-06]",mock
159,349.15010321439104,814.8590386316721,838.8383957534651,332,807,832,367,823,847,3391,0.002022655215114355,4.681094796915654,270.5251423295292,16,15,5,8,9,"[337, 815, 841]",146.16055878372887,68.02621955359706,63.77458027387467,"[0.0009606880606645762, 2.5435451689949247e-05]",mock
160,345.2023377670294,161.79040709391376,536.8387746876259,333,154,531,359,171,544,2481,0.0017018126090988517,3.3796147078795244,200.96153430193598,17,13,4,8,4,"[337, 162, 535]",146.6329439336712,72.51145813225001,55.44993669494069,"[0.0006951052998770612, 2.0719993083671577e-05]",mock
161,352.17403548296255,463.8394818361025,35.83047029005914,337,454,25,368,475,48,3551,0.006839393638074398,2.954513745179007,239.60798320615444,21,23,6,12,14,"[343, 466, 39]",145.80633603838393,89.06803542908156,97.5507078912218,"[0.005566690245599229, 7.994792893625496e-05]",mock
162,350.1504922644163,832.8319268635724,1416.809423347398,342,826,1412,359,841,1422,1422,0.0009495274280197918,2.709053709870911,131.39792627434275,15,10,7,7,5,"[349, 833, 1417]",146.04247823925232,63.723057912266526,42.482037110403354,"[0.00020960492850336272, 9.444314076482374e-06]",mock
163,353.1071044133477,292.8353067814855,476.80624327233585,343,286,472,364,301,483,1858,0.0005936025409027934,2.533765095146564,162.31508539771752,15,11,13,7,5,"[356, 293, 477]",145.68827438098594,63.56850730996792,46.61690399320465,"[0.00018448888834216267, 8.195864735689937e-06]",mock
164,360.1729667812142,420.3069873997709,1354.3172966781215,346,413,1349,376,429,1361,2619,0.000936223950702697,3.2772623666425185,231.87869342531076,16,12,24,8,4,"[370, 421, 1353]",144.86201900221158,67.42185163784981,50.56638713099724,"[0.00043093021472080217, 1.5616383954614106e-05]",mock
165,378.2169853667295,49.344285842535236,346.3394380105934,347,38,329,411,62,364,11139,0.0051091802306473255,8.910917218506127,494.6745459739963,24,35,5,9,11,"[352, 47, 340]",142.73877741084448,99.65048404464339,145.3236491669713,"[0.009596561499614182, 5.8364668059766875e-05]",mock
166,367.14183445190156,524.8152125279641,785.8192393736018,356,516,780,379,534,793,2235,0.002319204155355692,2.1329908082554208,177.77366495940493,18,13,6,10,5,"[362, 526, 785]",144.03607189043726,75.41711960092657,54.46791733053837,"[0.0007575898472603684, 2.4546071704669507e-05]",mock
167,367.1601246105919,812.8423676012461,859.832398753894,359,805,855,376,821,866,1605,0.0007850135443732142,1.6229218991339425,131.39792627434275,16,11,11,7,5,"[370, 812, 860]",144.03607189043726,67.03743835951556,46.08823711725671,"[0.00015887314067549778, 6.939195550156322e-06]",mock
168,387.32137907137906,458.8076923076923,259.79123354123357,361,449,254,415,470,267,5772,0.002169655403122306,1.464698444894858,417.38164816555934,21,13,47,7,5,"[408, 456, 259]",141.67792007548246,86.5461292538047,53.57617114207303,"[0.0014784376004824391, 3.447592683092677e-05]",mock
169,379.19081523673907,522.3581345674618,1251.3307226771092,363,515,1247,397,530,1257,2809,0.000310206989524886,3.2044844378529005,262.7958525486855,15,10,29,7,5,"[392, 522, 1252]",142.62087925180901,62.23010358104647,41.48673425801436,"[0.00015826822516463808, 7.342068740897136e-06]",mock
170,372.16814159292034,558.2883480825959,64.32964601769912,364,551,60,381,566,70,1356,0.0007333967369049788,2.894015469051142,131.39792627434275,15,10,6,7,4,"[370, 558, 64]",143.44629830708882,62.59026061820189,41.72683894098602,"[0.0001896556426844532, 8.681815562967941e-06]",mock
