label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
4,3.4235294117647057,422.0367647058824,740.5779411764706,0,416,737,9,430,745,680,0.00044622860150411725,2.603305785123967,69.56360802759322,14,8,3,6,4,"[3, 422, 741]",254.55294664118455,103.66503916219763,59.23716303008137,"[4.7709155591641e-05, 2.2390114244967772e-06]",mock
5,11.870950027457441,524.658978583196,1021.6803953871499,0,518,1018,25,532,1027,1821,0.00030776415951550007,2.5040514013423874,193.23224452109227,14,9,20,6,3,"[20, 524, 1021]",253.56168851531655,103.26135570932918,66.38229794567044,"[8.578013373233767e-05, 4.049997057164363e-06]",mock
6,15.51447477253929,676.9830438378825,377.8101736972705,0,670,374,33,685,383,2418,0.0003956613945774734,3.052114629201939,255.06656276784182,15,9,28,8,3,"[28, 678, 377]",253.06622185373018,110.42097960297045,66.25258507088972,"[0.00016788577456459128, 7.826145791448325e-06]",mock
7,15.52702153596099,894.9309223892726,1419.8358390898009,0,888,1416,33,902,1425,2461,0.00010196327639278024,2.4902321063324777,255.06656276784182,14,9,2,6,4,"[2, 894, 1420]",253.06622185373018,103.05958011979214,66.25258507088972,"[4.435492519546322e-05, 2.25001634853298e-06]",mock
8,11.628428927680797,180.92394014962593,173.90523690773068,1,175,170,23,188,179,1604,0.00016405782662332058,3.262979011594125,170.04437517856124,13,9,4,6,3,"[5, 181, 173]",253.56168851531655,95.885543857024,66.38229794567044,"[5.197302557664307e-05, 2.6658532639869888e-06]",mock
9,8.70207468879668,491.92946058091286,1153.908713692946,1,486,1150,18,499,1159,1205,0.00026447049458511174,2.8744176142946243,131.39792627434275,13,9,4,6,4,"[5, 492, 1154]",253.93335955239434,96.02609300596987,66.47960120021783,"[5.745505310254102e-05, 2.8870564840089163e-06]",mock
10,9.68755364806867,43.929613733905576,450.9244635193133,3,37,447,18,52,456,1165,0.0008018764201551676,2.07341358249697,115.93934671265538,15,9,10,8,4,"[13, 45, 451]",253.8094624397942,110.74527951543097,66.44716501046304,"[0.00015989078155086863, 7.1285635526016184e-06]",mock
11,16.68371317398555,642.9121734296832,1177.892718176765,4,637,1174,30,650,1183,1799,0.00017020237282849848,3.262979011594125,200.96153430193598,13,9,20,6,4,"[24, 643, 1178]",252.94237209913513,95.65134644442256,66.22016127943225,"[5.532803802780316e-05, 2.787298845597206e-06]",mock
12,17.65824915824916,614.9304152637486,382.90684624017956,6,608,379,31,622,388,1782,0.0002295248123118654,2.6906525811618254,193.23224452109227,14,9,5,6,4,"[11, 614, 383]",252.8185291077537,102.95870885292743,66.18773925858002,"[6.732977636511906e-05, 3.373816697755473e-06]",mock
13,34.64066931366988,571.41888825865,1328.4137833238797,9,565,1324,61,579,1334,3526,0.0003431497316341847,3.204242307212319,401.92306860387197,14,10,47,6,5,"[56, 571, 1329]",250.71423248923608,102.10174768140737,72.92981779770535,"[0.00017320871985994108, 7.67199055594781e-06]",mock
14,23.59900166389351,76.8940654464781,96.87798114254021,12,70,93,36,85,102,1803,0.0004331538511905819,2.518706579193989,185.50295474024858,15,9,5,6,4,"[17, 76, 97]",252.07561315590985,109.98874498068346,65.99324430805083,"[0.00015855879385378186, 7.266773502856846e-06]",mock
15,20.647846889952152,245.88516746411483,849.911004784689,14,239,846,28,253,855,1045,0.0008723443024791777,3.039729984862159,108.21005693181168,14,9,6,7,4,"[20, 246, 850]",252.44704070734483,102.80742260743378,66.090483818203,"[0.00014947855595369279, 7.183273625373434e-06]",mock
16,23.672939649578197,406.8818948734588,178.88059701492537,14,400,174,34,415,185,1541,0.0010706811444833875,2.399581170049266,154.58579561687384,15,11,4,8,4,"[18, 408, 178]",252.07561315590985,109.98874498068346,80.65841061983838,"[0.00031574107790757354, 1.378653143834035e-05]",mock
17,34.720055710306404,110.41051532033426,781.4059888579387,15,104,777,56,118,787,2872,0.0005107995821163058,3.1511500765421485,316.9008810145914,14,10,35,6,3,"[50, 110, 780]",250.71423248923608,102.10174768140737,72.92981779770535,"[0.00020371336915235534, 8.248053417790503e-06]",mock
